timestamp,model,y_true,y_pred,residual
2014-01-05T16:00:00+09:30,lstm,2.326816668113075,2.2271249143843868,0.09969175372868833
2014-01-05T17:00:00+09:30,lstm,1.2216110626856567,1.1334075667868064,0.08820349589885024
2014-01-05T18:00:00+09:30,lstm,0.27370555574695193,0.2303256159783188,0.043379939768633136
2014-01-06T07:00:00+09:30,lstm,0.66221111888687,0.7398149819990144,-0.0776038631121444
2014-01-06T08:00:00+09:30,lstm,1.8946555256843498,1.8881673321567294,0.006488193527620423
2014-01-06T09:00:00+09:30,lstm,2.9116971890131667,2.8255721561883584,0.08612503282480821
2014-01-06T10:00:00+09:30,lstm,3.6422224044799667,3.4674672995471463,0.17475510493282043
2014-01-06T11:00:00+09:30,lstm,4.0577112634976755,3.9413193909092112,0.11639187258846428
2014-01-06T12:00:00+09:30,lstm,4.219196836153675,3.996391113706903,0.22280572244677233
2014-01-06T13:00:00+09:30,lstm,3.9933834473292005,4.067361136718636,-0.07397768938943594
2014-01-06T14:00:00+09:30,lstm,3.8104526797930416,3.785846859117151,0.024605820675890566
2014-01-06T15:00:00+09:30,lstm,3.2198471426963917,3.1744031589087234,0.04544398378766834
2014-01-06T16:00:00+09:30,lstm,2.346813907225908,2.308515750390116,0.038298156835792074
2014-01-06T17:00:00+09:30,lstm,1.2386555671691983,1.1793860348685332,0.05926953230066512
2014-01-06T18:00:00+09:30,lstm,0.2200861026843405,0.2469210910235642,-0.02683498833922368
2014-01-07T07:00:00+09:30,lstm,0.6538250067581741,0.7113261665722252,-0.05750115981405113
2014-01-07T08:00:00+09:30,lstm,1.9047083258628668,1.8919465795172639,0.012761746345602898
2014-01-07T09:00:00+09:30,lstm,2.9615916411081913,2.8699694707675656,0.0916221703406257
2014-01-07T10:00:00+09:30,lstm,3.7036778330803,3.560212246824555,0.14346558625574524
2014-01-07T11:00:00+09:30,lstm,4.121522108713791,4.0534671717370765,0.06805493697671494
2014-01-07T12:00:00+09:30,lstm,4.278999805450425,4.139707528728031,0.13929227672239453
2014-01-07T13:00:00+09:30,lstm,4.22178614139555,4.198835418086242,0.022950723309308252
2014-01-07T14:00:00+09:30,lstm,3.892902791500083,3.9218219044254674,-0.028919112925384294
2014-01-07T15:00:00+09:30,lstm,3.3212611873944584,3.315769519949434,0.005491667445024273
2014-01-07T16:00:00+09:30,lstm,2.4438860714435666,2.4008272109811157,0.04305886046245089
2014-01-07T17:00:00+09:30,lstm,1.29191665848095,1.241612461362415,0.050304197118534955
2014-01-07T18:00:00+09:30,lstm,0.2389860972762108,0.2635426041069092,-0.024556506830698405
2014-01-08T07:00:00+09:30,lstm,0.64104443415999,0.761017005815654,-0.119972571655664
2014-01-08T08:00:00+09:30,lstm,1.864288866519925,1.9186856939131505,-0.05439682739322538
2014-01-08T09:00:00+09:30,lstm,2.8977611660957248,2.8772570681150507,0.020504097980674096
2014-01-08T10:00:00+09:30,lstm,3.657797217369083,3.5492871270730975,0.10851009029598568
2014-01-08T11:00:00+09:30,lstm,4.088661233584092,4.045095984895253,0.04356524868883849
2014-01-08T12:00:00+09:30,lstm,4.260875145594283,4.105186687961959,0.15568845763232364
2014-01-08T13:00:00+09:30,lstm,4.190311113993325,4.1028322386536615,0.08747887533966381
2014-01-08T14:00:00+09:30,lstm,3.8529363473256333,3.838879472755257,0.014056874570376188
2014-01-08T15:00:00+09:30,lstm,3.283583422501875,3.2642274355672365,0.01935598693463847
2014-01-08T16:00:00+09:30,lstm,2.4200360973676083,2.3743475440072066,0.045688553360401674
2014-01-08T17:00:00+09:30,lstm,1.2923194319009625,1.2355525108633798,0.05676692103758274
2014-01-08T18:00:00+09:30,lstm,0.23903888774414792,0.26316475570386644,-0.024125867959718522
2014-01-09T07:00:00+09:30,lstm,0.6294444327553058,0.7398272376879571,-0.11038280493265129
2014-01-09T08:00:00+09:30,lstm,1.8478777706623,1.9046056460143566,-0.05672787535205659
2014-01-09T09:00:00+09:30,lstm,2.866427759329483,2.86484803463528,0.0015797246942033105
2014-01-09T10:00:00+09:30,lstm,3.5868278741836668,3.536067945906264,0.05075992827740272
2014-01-09T11:00:00+09:30,lstm,3.990872164567317,4.040577070660884,-0.049704906093567036
2014-01-09T12:00:00+09:30,lstm,4.1003942886988165,4.0915573440842135,0.008836944614603048
2014-01-09T13:00:00+09:30,lstm,4.047122319539383,4.082633506244809,-0.03551118670542586
2014-01-09T14:00:00+09:30,lstm,3.7454220453898164,3.784758350384345,-0.03933630499452878
2014-01-09T15:00:00+09:30,lstm,3.2118444244066833,3.2057057999430203,0.006138624463662978
2014-01-09T16:00:00+09:30,lstm,2.363083342711125,2.3116214013383125,0.05146194137281235
2014-01-09T17:00:00+09:30,lstm,1.2746333529551734,1.1916563331013281,0.08297701985384531
2014-01-09T18:00:00+09:30,lstm,0.2389666540548205,0.24510580721428832,-0.006139153159467808
2014-01-10T07:00:00+09:30,lstm,0.6132388872404925,0.7062233048058804,-0.09298441756538789
2014-01-10T08:00:00+09:30,lstm,1.824677765369425,1.8645873018165404,-0.03990953644711537
2014-01-10T09:00:00+09:30,lstm,2.8058888713518915,2.828217010195201,-0.02232813884330964
2014-01-10T10:00:00+09:30,lstm,3.478288849194858,3.5057769717073195,-0.027488122512461466
2014-01-10T11:00:00+09:30,lstm,3.902366499106092,4.010026903483331,-0.1076604043772389
2014-01-10T12:00:00+09:30,lstm,3.9988058408101583,4.136415370790319,-0.13760952998016052
2014-01-10T13:00:00+09:30,lstm,4.001227736473067,4.000923258996464,0.0003044774766030045
2014-01-10T14:00:00+09:30,lstm,3.716249982515975,3.6923738645464272,0.023876117969547916
2014-01-10T15:00:00+09:30,lstm,3.1646834810574913,3.0620206116656794,0.1026628693918119
2014-01-10T16:00:00+09:30,lstm,2.3793499966462335,2.1735508452569374,0.20579915138929605
2014-01-10T17:00:00+09:30,lstm,1.282900025447215,1.1102452476441453,0.1726547778030696
2014-01-10T18:00:00+09:30,lstm,0.24483888410031732,0.2277328380476753,0.017106046052642015
2014-01-11T07:00:00+09:30,lstm,0.5698722141484432,0.6869295850535193,-0.11705737090507606
2014-01-11T08:00:00+09:30,lstm,1.7125222086906415,1.8311915248139625,-0.11866931612332099
2014-01-11T09:00:00+09:30,lstm,2.6736162702242665,2.7693084510211126,-0.09569218079684605
2014-01-11T10:00:00+09:30,lstm,2.679922193288792,3.410653657444922,-0.73073146415613
2014-01-11T11:00:00+09:30,lstm,3.3457471927006996,3.8710567204634434,-0.5253095277627438
2014-01-11T12:00:00+09:30,lstm,3.8498390316963165,3.9463292112169395,-0.096490179520623
2014-01-11T13:00:00+09:30,lstm,3.585708389679583,3.7755756588241582,-0.18986726914457508
2014-01-11T14:00:00+09:30,lstm,3.022838880618417,3.4245084381476483,-0.4016695575292313
2014-01-11T15:00:00+09:30,lstm,2.902858267227803,2.811158787476106,0.09169947975169723
2014-01-11T16:00:00+09:30,lstm,1.6045222034056998,1.76628132507958,-0.16175912167388007
2014-01-11T17:00:00+09:30,lstm,1.1369027545054784,0.8690604030645637,0.2678423514409147
2014-01-11T18:00:00+09:30,lstm,0.2656499876951185,0.21208007568476894,0.05356991201034955
2014-01-12T07:00:00+09:30,lstm,0.5576027755935958,0.538981410163847,0.018621365429748793
2014-01-12T08:00:00+09:30,lstm,1.7021139164765666,1.5777696610738967,0.12434425540266991
2014-01-12T09:00:00+09:30,lstm,2.6921360890070587,2.5075187930174785,0.1846172959895802
2014-01-12T10:00:00+09:30,lstm,3.33166376749675,3.133227097381719,0.19843667011503108
2014-01-12T11:00:00+09:30,lstm,3.4897472659746662,3.5853846685827295,-0.0956374026080633
2014-01-12T12:00:00+09:30,lstm,3.912852883338925,3.6445200216131,0.26833286172582493
2014-01-12T13:00:00+09:30,lstm,3.4925890862941706,3.514794444706535,-0.022205358412364262
2014-01-12T14:00:00+09:30,lstm,2.643247202038776,3.2393535606954167,-0.5961063586566406
2014-01-12T15:00:00+09:30,lstm,0.6885000020265584,2.7089929896450773,-2.020492987618519
2014-01-12T16:00:00+09:30,lstm,2.348016679286958,1.9158733313550147,0.4321433479319434
2014-01-12T17:00:00+09:30,lstm,0.8503027533491417,0.9111294229934503,-0.060826669644308606
2014-01-12T18:00:00+09:30,lstm,0.10410277172922959,0.21859798184087031,-0.11449521011164072
2014-01-13T07:00:00+09:30,lstm,0.5569444298744175,0.521570232084648,0.03537419778976947
2014-01-13T08:00:00+09:30,lstm,1.65767775972685,1.4759262429914575,0.18175151673539247
2014-01-13T09:00:00+09:30,lstm,2.6263833443323668,2.353220262930226,0.27316308140214085
2014-01-13T10:00:00+09:30,lstm,3.477261324723566,2.932453468163578,0.5448078565599883
2014-01-13T11:00:00+09:30,lstm,3.0317388127247455,3.2691841620252893,-0.23744534930054373
2014-01-13T12:00:00+09:30,lstm,2.0427055160204586,3.482684030789953,-1.4399785147694946
2014-01-13T13:00:00+09:30,lstm,3.6277277370293834,3.3528877186267914,0.2748400184025921
2014-01-13T14:00:00+09:30,lstm,2.6074139475822498,3.036845136587076,-0.42943118900482613
2014-01-13T15:00:00+09:30,lstm,0.8376694520314558,2.470098824504425,-1.632429372472969
2014-01-13T16:00:00+09:30,lstm,0.5924833218256625,1.727375237662348,-1.1348919158366852
2014-01-13T17:00:00+09:30,lstm,0.6058861017227175,0.727152120055,-0.12126601833228245
2014-01-13T18:00:00+09:30,lstm,0.1697500050067894,0.18297675831810423,-0.013226753311314815
2014-01-14T07:00:00+09:30,lstm,0.5260833241045484,0.49489455890211187,0.03118876520243652
2014-01-14T08:00:00+09:30,lstm,1.6637805600961,1.3488160682717676,0.3149644918243324
2014-01-14T09:00:00+09:30,lstm,2.550611138343817,2.1385797245421,0.4120314138017167
2014-01-14T10:00:00+09:30,lstm,3.2749417225519752,2.6575348715746676,0.6174068509773076
2014-01-14T11:00:00+09:30,lstm,3.3645777304967335,2.9617404088282417,0.40283732166849173
2014-01-14T12:00:00+09:30,lstm,2.8237555623054664,3.1940575521367163,-0.37030198983124984
2014-01-14T13:00:00+09:30,lstm,2.8001945018768253,3.0385326050106314,-0.2383381031338061
2014-01-14T14:00:00+09:30,lstm,2.1651833206415243,2.823677401233482,-0.6584940805919577
2014-01-14T15:00:00+09:30,lstm,2.1954304774602282,2.299640256790832,-0.1042097793306036
2014-01-14T16:00:00+09:30,lstm,1.2272722174723967,1.622523620442059,-0.3952514029696623
2014-01-14T17:00:00+09:30,lstm,1.1954944531122842,0.770633268876706,0.42486118423557817
2014-01-14T18:00:00+09:30,lstm,0.31033332676937175,0.2181330289911554,0.09220029777821637
2014-01-15T07:00:00+09:30,lstm,0.5500638907154358,0.47246045668167846,0.07760343403375736
2014-01-15T08:00:00+09:30,lstm,1.6535084446271335,1.401620085746394,0.25188835888073946
2014-01-15T09:00:00+09:30,lstm,2.6262027422586915,2.2673819264623742,0.3588208157963173
2014-01-15T10:00:00+09:30,lstm,3.2989695072174,2.8410989690835837,0.4578705381338164
2014-01-15T11:00:00+09:30,lstm,3.6855666438738415,3.211403635120666,0.4741630087531754
2014-01-15T12:00:00+09:30,lstm,3.091277798016858,3.3185134372412946,-0.22723563922443635
2014-01-15T13:00:00+09:30,lstm,2.7641389568646666,3.1793563231596096,-0.415217366294943
2014-01-15T14:00:00+09:30,lstm,2.2352666358152997,2.9371362439276174,-0.7018696081123177
2014-01-15T15:00:00+09:30,lstm,1.6738389333089334,2.47884692679027,-0.8050079934813368
2014-01-15T16:00:00+09:30,lstm,1.094808345039685,1.8150587126281106,-0.7202503675884255
2014-01-15T17:00:00+09:30,lstm,0.43513889362414754,0.9387301409468869,-0.5035912473227393
2014-01-15T18:00:00+09:30,lstm,0.1676416757206111,0.2413999243584971,-0.07375824863788602
2014-01-16T07:00:00+09:30,lstm,0.3838111360867817,0.36195044300594714,0.021860693080834548
2014-01-16T08:00:00+09:30,lstm,0.6862889031569167,0.8669875695567717,-0.180698666399855
2014-01-16T09:00:00+09:30,lstm,1.1751333127419235,1.488341764777139,-0.31320845203521563
2014-01-16T10:00:00+09:30,lstm,0.9883111367622891,2.0796151878268203,-1.0913040510645313
2014-01-16T11:00:00+09:30,lstm,0.6318721994757642,2.5005997992972944,-1.86872759982153
2014-01-16T12:00:00+09:30,lstm,0.4571166634559642,2.802868004738904,-2.34575134128294
2014-01-16T13:00:00+09:30,lstm,0.9156055425604243,2.5397454027392605,-1.6241398601788362
2014-01-16T14:00:00+09:30,lstm,0.7376222163438784,2.064232135435109,-1.3266099190912306
2014-01-16T15:00:00+09:30,lstm,1.1086388429005876,1.5570253596745682,-0.44838651677398067
2014-01-16T16:00:00+09:30,lstm,0.8913722137610108,0.993672150635397,-0.10229993687438621
2014-01-16T17:00:00+09:30,lstm,0.48377776642640336,0.5347449704763536,-0.050967204049950254
2014-01-16T18:00:00+09:30,lstm,0.20861112078030927,0.2097136675381256,-0.0011025467578163195
2014-01-17T07:00:00+09:30,lstm,0.2617333357532825,0.34892514768633165,-0.08719181193304915
2014-01-17T08:00:00+09:30,lstm,0.6188333183527001,0.7455803082803013,-0.12674698992760125
2014-01-17T09:00:00+09:30,lstm,0.9606666664282408,1.2915382790571637,-0.33087161262892284
2014-01-17T10:00:00+09:30,lstm,0.9740666747093192,1.8884220299691505,-0.9143553552598314
2014-01-17T11:00:00+09:30,lstm,1.0870055605967783,2.3561919070373882,-1.26918634644061
2014-01-17T12:00:00+09:30,lstm,1.0868500123421292,2.63789778049577,-1.5510477681536408
2014-01-17T13:00:00+09:30,lstm,0.9517832994461058,2.40184371224048,-1.450060412794374
2014-01-17T14:00:00+09:30,lstm,0.7149888972441358,2.0363933167981783,-1.3214044195540424
2014-01-17T15:00:00+09:30,lstm,1.0469222515821384,1.5387474202586922,-0.4918251686765538
2014-01-17T16:00:00+09:30,lstm,0.5119666978716858,1.0161502304766743,-0.5041835326049885
2014-01-17T17:00:00+09:30,lstm,0.4027444422245025,0.57271012631483,-0.16996568409032747
2014-01-17T18:00:00+09:30,lstm,0.06709998935305835,0.21145965793656285,-0.14435966858350452
2014-01-18T07:00:00+09:30,lstm,0.08999999053776249,0.3288089397435089,-0.2388089492057464
2014-01-18T08:00:00+09:30,lstm,0.28283332288265267,0.6490222302670459,-0.3661889073843932
2014-01-18T09:00:00+09:30,lstm,0.44901110231876334,1.0648679815353574,-0.6158568792165942
2014-01-18T10:00:00+09:30,lstm,0.7691722810268383,1.571001425049876,-0.8018291440230377
2014-01-18T11:00:00+09:30,lstm,1.033161118626594,2.0299538640142014,-0.9967927453876073
2014-01-18T12:00:00+09:30,lstm,0.7826721916596083,2.3294815447422046,-1.5468093530825962
2014-01-18T13:00:00+09:30,lstm,0.6695221761862425,2.0892206794519153,-1.4196985032656726
2014-01-18T14:00:00+09:30,lstm,0.6132611036300675,1.739441281480636,-1.1261801778505685
2014-01-18T15:00:00+09:30,lstm,0.8234833280245475,1.3173900434070944,-0.49390671538254693
2014-01-18T16:00:00+09:30,lstm,0.8234721769889192,0.9264948127746262,-0.10302263578570703
2014-01-18T17:00:00+09:30,lstm,0.2773807458579542,0.5242563059172773,-0.24687556005932315
2014-01-18T18:00:00+09:30,lstm,0.035658329550642215,0.19562004932631571,-0.1599617197756735
2014-01-19T07:00:00+09:30,lstm,0.12309721112251167,0.32353140260430946,-0.2004341914817978
2014-01-19T08:00:00+09:30,lstm,0.30185003330310334,0.6922188689949232,-0.3903688356918199
2014-01-19T09:00:00+09:30,lstm,0.37944445759058,1.1683356335632389,-0.7888911759726589
2014-01-19T10:00:00+09:30,lstm,0.7385472208261484,1.6270684879000723,-0.8885212670739239
2014-01-19T11:00:00+09:30,lstm,0.8482027848561607,2.005805492002006,-1.1576027071458452
2014-01-19T12:00:00+09:30,lstm,0.8024499515692392,2.2922132244771065,-1.4897632729078674
2014-01-19T13:00:00+09:30,lstm,0.8254138827323908,2.007533501735697,-1.182119619003306
2014-01-19T14:00:00+09:30,lstm,0.9749416510264074,1.643011951812121,-0.6680703007857135
2014-01-19T15:00:00+09:30,lstm,1.1347444454829083,1.2279697168005659,-0.09322527131765757
2014-01-19T16:00:00+09:30,lstm,0.8423277636369009,0.849320675891675,-0.006992912254774164
2014-01-19T17:00:00+09:30,lstm,0.29218610251943167,0.45842408822790526,-0.1662379857084736
2014-01-19T18:00:00+09:30,lstm,0.08549167355522558,0.18659443413929055,-0.10110276058406498
2014-01-20T07:00:00+09:30,lstm,0.4495166676739841,0.3812020947879582,0.06831457288602594
2014-01-20T08:00:00+09:30,lstm,1.0623027682304391,0.8954803924666234,0.16682237576381576
2014-01-20T09:00:00+09:30,lstm,1.9726916650931166,1.498519414724777,0.47417225036833965
2014-01-20T10:00:00+09:30,lstm,2.3923832774162417,2.0562956226820845,0.33608765473415714
2014-01-20T11:00:00+09:30,lstm,2.1946111520131417,2.4437751313157445,-0.2491639793026028
2014-01-20T12:00:00+09:30,lstm,1.3881555000941,2.805069448767945,-1.4169139486738451
2014-01-20T13:00:00+09:30,lstm,1.255602816740675,2.6672310298536015,-1.4116282131129265
2014-01-20T14:00:00+09:30,lstm,1.3213138779004334,2.328080494737746,-1.0067666168373124
2014-01-20T15:00:00+09:30,lstm,1.08754999438921,1.9416806741334316,-0.8541306797442216
2014-01-20T16:00:00+09:30,lstm,0.5348111043373741,1.3253556051114193,-0.7905445007740451
2014-01-20T17:00:00+09:30,lstm,0.37818886339664504,0.6739871110505303,-0.2957982476538853
2014-01-20T18:00:00+09:30,lstm,0.10630277342473517,0.1681919022870354,-0.06188912886230023
2014-01-21T07:00:00+09:30,lstm,0.30356111129124835,0.42266334492444213,-0.11910223363319378
2014-01-21T08:00:00+09:30,lstm,0.6415277446309716,1.0057012908885914,-0.3641735462576198
2014-01-21T09:00:00+09:30,lstm,1.7823944588502165,1.6963440452956016,0.08605041355461496
2014-01-21T10:00:00+09:30,lstm,2.486316621303575,2.244398565822613,0.24191805548096168
2014-01-21T11:00:00+09:30,lstm,3.6305333177248666,2.64197464178364,0.9885586759412268
2014-01-21T12:00:00+09:30,lstm,2.697522282600408,3.0214246810201146,-0.32390239841970647
2014-01-21T13:00:00+09:30,lstm,2.440883378187808,2.661318444472476,-0.2204350662846677
2014-01-21T14:00:00+09:30,lstm,1.472261076172212,2.1755506853232327,-0.7032896091510208
2014-01-21T15:00:00+09:30,lstm,0.8444166978200283,1.8633423104117672,-1.018925612591739
2014-01-21T16:00:00+09:30,lstm,1.0318888773520691,1.3673083126152277,-0.33541943526315854
2014-01-21T17:00:00+09:30,lstm,0.6096388598283108,0.8931614380083084,-0.2835225781799976
2014-01-21T18:00:00+09:30,lstm,0.36262778068582163,0.20324605635464021,0.15938172433118142
2014-01-22T07:00:00+09:30,lstm,0.5920611247420292,0.45026408938239626,0.14179703535963295
2014-01-22T08:00:00+09:30,lstm,1.1187834342320733,1.2447956539273306,-0.12601221969525733
2014-01-22T09:00:00+09:30,lstm,1.2954333126544917,2.121630997286154,-0.8261976846316621
2014-01-22T10:00:00+09:30,lstm,2.0405499835808976,2.679736412555787,-0.6391864289748894
2014-01-22T11:00:00+09:30,lstm,3.6348001956939666,3.065930558103451,0.5688696375905158
2014-01-22T12:00:00+09:30,lstm,3.8235055208206163,3.4888047508469637,0.3347007699736526
2014-01-22T13:00:00+09:30,lstm,3.656066536903383,3.2173961157196747,0.43867042118370847
2014-01-22T14:00:00+09:30,lstm,3.4799999197324163,2.6095923127199976,0.8704076070124187
2014-01-22T15:00:00+09:30,lstm,1.6716666917006198,1.8076258281168969,-0.1359591364162771
2014-01-22T16:00:00+09:30,lstm,1.7705777660012256,1.2107688573695028,0.5598089086317228
2014-01-22T17:00:00+09:30,lstm,0.45334998766581247,0.8449514591727643,-0.3916014715069518
2014-01-22T18:00:00+09:30,lstm,0.2736722292999425,0.2793666916716442,-0.005694462371701681
2014-01-23T07:00:00+09:30,lstm,0.4746889000137633,0.47372046024522574,0.0009684397685375545
2014-01-23T08:00:00+09:30,lstm,1.4910833537578574,1.2447896108973155,0.24629374286054184
2014-01-23T09:00:00+09:30,lstm,2.4693832794825252,2.1012963921182277,0.3680868873642975
2014-01-23T10:00:00+09:30,lstm,3.1427000959714166,2.6827055970437153,0.4599944989277014
2014-01-23T11:00:00+09:30,lstm,3.569372196992242,3.1149139599664575,0.4544582370257846
2014-01-23T12:00:00+09:30,lstm,3.750858704249058,3.4297340264323326,0.3211246778167256
2014-01-23T13:00:00+09:30,lstm,3.6129249930381753,3.215683881474865,0.3972411115633103
2014-01-23T14:00:00+09:30,lstm,3.295136193434408,2.944050657667159,0.3510855357672491
2014-01-23T15:00:00+09:30,lstm,2.019577796260521,2.4268264888742546,-0.40724869261373353
2014-01-23T16:00:00+09:30,lstm,1.0368666946888017,1.7039077561057363,-0.6670410614169346
2014-01-23T17:00:00+09:30,lstm,0.5425666744510391,0.8716238457951169,-0.32905717134407775
2014-01-23T18:00:00+09:30,lstm,0.17108055374895606,0.23544688248169188,-0.06436632873273582
2014-01-24T07:00:00+09:30,lstm,0.5812388981382033,0.43294302666306994,0.14829587147513335
2014-01-24T08:00:00+09:30,lstm,1.1839305460453133,1.2363891630680521,-0.052458617022738796
2014-01-24T09:00:00+09:30,lstm,2.1868916352589833,2.048321537124896,0.13857009813408716
2014-01-24T10:00:00+09:30,lstm,2.399216671784725,2.596682534689932,-0.19746586290520662
2014-01-24T11:00:00+09:30,lstm,2.7959972222646083,2.9359602066758574,-0.1399629844112491
2014-01-24T12:00:00+09:30,lstm,2.9271139403184248,3.206989551554346,-0.2798756112359211
2014-01-24T13:00:00+09:30,lstm,2.7515195409457003,3.107448421889549,-0.35592888094384856
2014-01-24T14:00:00+09:30,lstm,2.940933316946033,2.6022706199610592,0.338662696984974
2014-01-24T15:00:00+09:30,lstm,1.6790471772352917,2.0912661496957274,-0.4122189724604357
2014-01-24T16:00:00+09:30,lstm,1.1312555621067542,1.3255091616846422,-0.19425359957788801
2014-01-24T17:00:00+09:30,lstm,0.8216027816136675,0.6953017260579757,0.12630105555569182
2014-01-24T18:00:00+09:30,lstm,0.21781944390386343,0.21865743677477223,-0.0008379928709087991
2014-01-25T07:00:00+09:30,lstm,0.4318944464127225,0.445561551850027,-0.013667105437304483
2014-01-25T08:00:00+09:30,lstm,1.5401305357615085,1.317915384149731,0.2222151516117774
2014-01-25T09:00:00+09:30,lstm,2.498574932416275,2.1844236344888266,0.31415129792744834
2014-01-25T10:00:00+09:30,lstm,3.2753776510556496,2.7452428579183157,0.5301347931373339
2014-01-25T11:00:00+09:30,lstm,3.6144556204477998,3.064671233055554,0.5497843873922457
2014-01-25T12:00:00+09:30,lstm,2.2806666096051584,3.2274641005752507,-0.9467974909700922
2014-01-25T13:00:00+09:30,lstm,2.353852848211925,2.9600064620826063,-0.6061536138706813
2014-01-25T14:00:00+09:30,lstm,1.0711110730965925,2.82907465397782,-1.7579635808812277
2014-01-25T15:00:00+09:30,lstm,0.7775971914331091,2.3768751844353724,-1.5992779930022634
2014-01-25T16:00:00+09:30,lstm,1.948827813069025,1.7283855474663983,0.2204422656026268
2014-01-25T17:00:00+09:30,lstm,1.1439499805371083,0.8671806920738824,0.2767692884632259
2014-01-25T18:00:00+09:30,lstm,0.20018612096706967,0.2046233583113206,-0.004437237344250944
2014-01-26T07:00:00+09:30,lstm,0.5102833360433592,0.4337952847277108,0.0764880513156484
2014-01-26T08:00:00+09:30,lstm,1.565961132446925,1.3037337709394572,0.2622273615074677
2014-01-26T09:00:00+09:30,lstm,2.5784056385358,2.241201569704927,0.33720406883087284
2014-01-26T10:00:00+09:30,lstm,3.3039833505948413,2.8345021006686197,0.46948124992622153
2014-01-26T11:00:00+09:30,lstm,3.722355306148533,3.233227751771025,0.4891275543775082
2014-01-26T12:00:00+09:30,lstm,3.9160779118537916,3.6608795428407777,0.25519836901301396
2014-01-26T13:00:00+09:30,lstm,3.829322437445325,3.5523160209382967,0.2770064165070285
