array,horizon,model_1,model_2,dbar,dm_stat,hln_stat,p_raw,p_holm,n,better_model
array12,3,xgboost,cnn_lstm,0.00033342421692158765,0.07419291644680354,0.07414258135601766,0.9409009587776437,1.0,3685,cnn_lstm
array12,3,xgboost,lstm_residual,-0.022005154666435302,-4.566818870596411,-4.563720579634645,5.189414438878679e-06,4.670472994990811e-05,3685,xgboost
array12,3,xgboost,cnn_lstm_residual,-0.01791877313548061,-3.695957276667831,-3.693449808920621,0.00022444173045972933,0.001346650382758376,3685,xgboost
array12,3,xgboost,smart_persistence,-0.6089047252581024,-20.575147319926185,-20.56118841444194,5.080892047715543e-89,1.066987330020264e-87,3685,xgboost
array12,3,xgboost,convex_reference,-0.16742095620385575,-14.439078778377391,-14.429282798168213,5.928700277791785e-46,8.893050416687678e-45,3685,xgboost
array12,3,lstm,cnn_lstm,-0.0021929503391189893,-0.6578772370240219,-0.6574309099076683,0.5109449538319121,1.0,3685,lstm
array12,3,lstm,lstm_residual,-0.02453152922247588,-6.24406031239865,-6.239824121698121,4.877092225761146e-10,4.8770922257611464e-09,3685,lstm
array12,3,lstm,cnn_lstm_residual,-0.020445147691521184,-3.5875789529378403,-3.5851450128671987,0.00034126005387957026,0.0017063002693978513,3685,lstm
array12,3,lstm,smart_persistence,-0.611431099814143,-20.447271483526794,-20.433399333519255,5.36371705534912e-88,1.0727434110698238e-86,3685,lstm
array12,3,lstm,convex_reference,-0.16994733075989632,-13.547448647131164,-13.53825758024462,8.654388759052289e-41,1.1250705386767975e-39,3685,lstm
array12,3,cnn_lstm,lstm_residual,-0.02233857888335689,-4.430663527223743,-4.4276576088481745,9.802521783312457e-06,7.842017426649965e-05,3685,cnn_lstm
array12,3,cnn_lstm,cnn_lstm_residual,-0.018252197352402195,-4.268204774632514,-4.265309074003493,2.0463896287005305e-05,0.00014324727400903713,3685,cnn_lstm
array12,3,cnn_lstm,smart_persistence,-0.609238149475024,-20.361598599002058,-20.34778457250047,2.584462274355083e-87,4.9104783212746576e-86,3685,cnn_lstm
array12,3,cnn_lstm,convex_reference,-0.16775438042077734,-13.96795165940787,-13.958475308449579,3.452786113968646e-43,4.833900559556105e-42,3685,cnn_lstm
array12,3,lstm_residual,cnn_lstm_residual,0.004086381530954695,0.9038288125154393,0.9032156231772701,0.3664705209502225,1.0,3685,cnn_lstm_residual
array12,3,lstm_residual,smart_persistence,-0.5868995705916671,-19.326424179945217,-19.31331245227292,3.035031446164204e-79,5.159553458479147e-78,3685,lstm_residual
array12,3,lstm_residual,convex_reference,-0.14541580153742042,-11.265635794879902,-11.257992790296,6.244657168367559e-29,6.869122885204315e-28,3685,lstm_residual
array12,3,cnn_lstm_residual,smart_persistence,-0.5909859521226218,-19.407616179657786,-19.394449368469807,7.269132048082918e-80,1.3084437686549253e-78,3685,cnn_lstm_residual
array12,3,cnn_lstm_residual,convex_reference,-0.14950218306837515,-11.88476709335699,-11.876704048267746,5.946314808547522e-32,7.135577770257027e-31,3685,cnn_lstm_residual
array12,3,smart_persistence,convex_reference,0.4414837690542466,15.124924511353866,15.114663229214425,4.0098410970661213e-50,6.415745755305794e-49,3685,convex_reference
array12,6,xgboost,lstm,0.015001167949185608,2.642506427931705,2.6385559317991976,0.008361093738526938,0.058527656169688566,3679,lstm
array12,6,xgboost,cnn_lstm,0.006791078986057401,1.0740243308453463,1.0724186851900035,0.28360237809354527,0.8508071342806358,3679,cnn_lstm
array12,6,xgboost,lstm_residual,0.00014533993762411434,0.018764652642576984,0.018736599848869922,0.9850522472134874,0.9850522472134874,3679,lstm_residual
array12,6,xgboost,cnn_lstm_residual,-0.01764375444582355,-2.080947318122528,-2.077836342026008,0.03779364180691741,0.18492425004763616,3679,xgboost
array12,6,xgboost,smart_persistence,-1.837279759943299,-23.34473427955793,-23.30983435215908,3.301494352504156e-112,6.602988705008312e-111,3679,xgboost
array12,6,xgboost,convex_reference,-0.14711384583815404,-8.622709297140144,-8.609818513083754,1.0684247696752667e-17,1.3889522005778467e-16,3679,xgboost
array12,6,lstm,cnn_lstm,-0.008210088963128206,-2.300443417951098,-2.2970042994196884,0.021674446108271087,0.13004667664962652,3679,lstm
array12,6,lstm,lstm_residual,-0.014855828011561493,-2.0898144664606444,-2.0866902341484175,0.03698485000952723,0.18492425004763616,3679,lstm
array12,6,lstm,cnn_lstm_residual,-0.03264492239500916,-4.047803412258975,-4.041752024244833,5.413892122549171e-05,0.0005413892122549172,3679,lstm
array12,6,lstm,smart_persistence,-1.8522809278924848,-23.520675927577763,-23.485512970809257,9.162559887370432e-114,1.9241375763477908e-112,3679,lstm
array12,6,lstm,convex_reference,-0.1621150137873396,-9.067887990889151,-9.054331673273659,2.179046372006528e-19,3.0506649208091388e-18,3679,lstm
array12,6,cnn_lstm,lstm_residual,-0.006645739048433289,-0.8493030558631863,-0.8480333641787878,0.39647457333168046,0.8508071342806358,3679,cnn_lstm
array12,6,cnn_lstm,cnn_lstm_residual,-0.024434833431880954,-3.4516302677969932,-3.4464701471328967,0.0005743249540251586,0.005168924586226428,3679,cnn_lstm
array12,6,cnn_lstm,smart_persistence,-1.8440708389293567,-23.052849069287113,-23.018385504646787,1.208238542521216e-109,2.1748293765381888e-108,3679,cnn_lstm
array12,6,cnn_lstm,convex_reference,-0.15390492482421145,-9.231475033653409,-9.217674156564783,4.9789219284370787e-20,7.468382892655618e-19,3679,cnn_lstm
array12,6,lstm_residual,cnn_lstm_residual,-0.017789094383447664,-3.28294997260755,-3.278042025730708,0.0010550164676969996,0.008440131741575997,3679,lstm_residual
array12,6,lstm_residual,smart_persistence,-1.8374250998809234,-23.191807136183225,-23.157135831913564,7.324128780198241e-111,1.3915844682376658e-109,3679,lstm_residual
array12,6,lstm_residual,convex_reference,-0.14725918577577818,-8.174731055477539,-8.162509990250374,4.46069243316373e-16,5.352830919796476e-15,3679,lstm_residual
array12,6,cnn_lstm_residual,smart_persistence,-1.8196360054974754,-22.60041529214978,-22.56662810727826,1.0185203458642924e-105,1.731484587969297e-104,3679,cnn_lstm_residual
array12,6,cnn_lstm_residual,convex_reference,-0.12947009139233048,-7.5861394467165155,-7.574798314589781,4.5231857511037366e-14,4.97550432621411e-13,3679,cnn_lstm_residual
array12,6,smart_persistence,convex_reference,1.690165914105145,20.485241678842822,20.454616637718853,3.691454472551262e-88,5.906327156082019e-87,3679,convex_reference
array17,1,xgboost,lstm,-0.0013838731452383028,-0.45129337202664427,-0.451232233589457,0.6518486962827773,1.0,3691,xgboost
array17,1,xgboost,cnn_lstm,7.903650762826399e-05,0.024112011009647587,0.02410874446340085,0.9807671718638346,1.0,3691,cnn_lstm
array17,1,xgboost,lstm_residual,-0.01324524478595523,-3.5194348483167475,-3.518958057032528,0.00043847569825635944,0.003946281284307235,3691,xgboost
array17,1,xgboost,cnn_lstm_residual,-0.01496882862590622,-3.4564811820730568,-3.4560129193625055,0.0005544151766800701,0.004435321413440561,3691,xgboost
array17,1,xgboost,smart_persistence,-0.07943880825510581,-12.82996304125269,-12.828224917145107,6.918994530557589e-37,1.4529888514170937e-35,3691,xgboost
array17,1,xgboost,convex_reference,-0.05376165720528245,-11.451654650321075,-11.45010325091677,7.45510131016283e-30,1.267367222727681e-28,3691,xgboost
array17,1,lstm,cnn_lstm,0.0014629096528665673,0.6052938450515191,0.6052118435819223,0.5450754646404693,1.0,3691,cnn_lstm
array17,1,lstm,lstm_residual,-0.011861371640716928,-2.896638080529063,-2.89624566190225,0.0037987704652392837,0.0227926227914357,3691,lstm
array17,1,lstm,cnn_lstm_residual,-0.013584955480667916,-2.768048027010519,-2.7676730289695093,0.0056739673698283765,0.028369836849141884,3691,lstm
array17,1,lstm,smart_persistence,-0.07805493510986751,-12.516972278585472,-12.515276556532228,3.1666696632664436e-35,6.016672360206243e-34,3691,lstm
array17,1,lstm,convex_reference,-0.05237778406004414,-12.02940634070649,-12.027776671073502,1.0307652294645911e-32,1.855377413036264e-31,3691,lstm
array17,1,cnn_lstm,lstm_residual,-0.013324281293583495,-3.24678443856772,-3.246344584276117,0.001179421747227553,0.008255952230592872,3691,cnn_lstm
array17,1,cnn_lstm,cnn_lstm_residual,-0.015047865133534486,-3.8807764760276013,-3.88025073241264,0.00010617077206059691,0.001061707720605969,3691,cnn_lstm
array17,1,cnn_lstm,smart_persistence,-0.07951784476273407,-12.596179666426664,-12.594473213845992,1.2130502947750622e-35,2.4261005895501244e-34,3691,cnn_lstm
array17,1,cnn_lstm,convex_reference,-0.05384069371291071,-10.657929623779829,-10.656485753337144,3.886749334364028e-26,6.218798934982444e-25,3691,cnn_lstm
array17,1,lstm_residual,cnn_lstm_residual,-0.0017235838399509902,-0.6031666961539579,-0.6030849828573486,0.5464892202963912,1.0,3691,lstm_residual
array17,1,lstm_residual,smart_persistence,-0.06619356346915059,-8.984418076354105,-8.983200922914076,4.106697237421515e-19,6.160045856132272e-18,3691,lstm_residual
array17,1,lstm_residual,convex_reference,-0.040516412419327213,-6.558626088209534,-6.557737566077406,6.221851932809736e-11,7.466222319371683e-10,3691,lstm_residual
array17,1,cnn_lstm_residual,smart_persistence,-0.06446997962919959,-8.718716311654095,-8.71753515384719,4.225190532728707e-18,5.91526674582019e-17,3691,cnn_lstm_residual
array17,1,cnn_lstm_residual,convex_reference,-0.03879282857937622,-5.851187166226845,-5.850394483548111,5.330858734261098e-09,5.863944607687208e-08,3691,cnn_lstm_residual
array17,1,smart_persistence,convex_reference,0.02567715104982337,7.324535825543984,7.32354354269373,2.9503129158805527e-13,3.8354067906447184e-12,3691,convex_reference
array17,3,xgboost,lstm,0.0004042611235077944,0.048732509842153486,0.04869944798901974,0.961161455672209,1.0,3685,lstm
array17,3,xgboost,cnn_lstm,-0.010228955705648824,-1.2197994790947448,-1.2189719241142796,0.22293289424350982,0.7359114821770476,3685,xgboost
array17,3,xgboost,lstm_residual,-0.010619616236937133,-1.439703568500907,-1.4387268228317,0.15031288600705286,0.7359114821770476,3685,xgboost
array17,3,xgboost,cnn_lstm_residual,-0.041227530618423304,-3.838984804666497,-3.8363803020007063,0.00012695237564710362,0.0012695237564710363,3685,xgboost
array17,3,xgboost,smart_persistence,-0.4630186279725839,-15.293340398330955,-15.282964856914932,3.5749910426620364e-51,7.149982085324073e-50,3685,xgboost
array17,3,xgboost,convex_reference,-0.1728435718508008,-12.495548600572233,-12.487071179770476,4.462289747567352e-35,7.1396635961077635e-34,3685,xgboost
array17,3,lstm,cnn_lstm,-0.010633216829156614,-1.5418835805252422,-1.5408375123326994,0.12344222234200045,0.7359114821770476,3685,lstm
array17,3,lstm,lstm_residual,-0.011023877360444927,-1.5451403743625851,-1.5440920966462586,0.12265191369617459,0.7359114821770476,3685,lstm
array17,3,lstm,cnn_lstm_residual,-0.0416317917419311,-3.4479923774125956,-3.4456531377970383,0.0005760479133271748,0.004032335393290224,3685,lstm
array17,3,lstm,smart_persistence,-0.46342288909609175,-15.624228982841716,-15.613628954941822,2.8916181427785943e-53,6.072398099835048e-52,3685,lstm
array17,3,lstm,convex_reference,-0.1732478329743086,-10.998236804619284,-10.99077521293968,1.1336377003790238e-27,1.5870927805306334e-26,3685,lstm
array17,3,cnn_lstm,lstm_residual,-0.0003906605312883133,-0.044542980224127685,-0.04451276069562239,0.9644980929525787,1.0,3685,cnn_lstm
array17,3,cnn_lstm,cnn_lstm_residual,-0.030998574912774482,-3.7632959128468486,-3.7607427601942893,0.00017204087449294075,0.0015483678704364668,3685,cnn_lstm
array17,3,cnn_lstm,smart_persistence,-0.4527896722669351,-14.513633827894633,-14.503787266910825,2.1278161265779863e-46,3.8300690278403754e-45,3685,cnn_lstm
array17,3,cnn_lstm,convex_reference,-0.162614616145152,-12.020647701343078,-12.012492470057811,1.2343161078767807e-32,1.851474161815171e-31,3685,cnn_lstm
array17,3,lstm_residual,cnn_lstm_residual,-0.03060791438148617,-3.49043633707784,-3.488068301983343,0.0004922159132810016,0.003937727306248012,3685,lstm_residual
array17,3,lstm_residual,smart_persistence,-0.4523990117356468,-14.76953015252692,-14.759509982452798,6.096836948097509e-48,1.1583990201385266e-46,3685,lstm_residual
array17,3,lstm_residual,convex_reference,-0.16222395561386369,-9.759222815137678,-9.752601814239947,3.329752223788934e-22,3.995702668546721e-21,3685,lstm_residual
array17,3,cnn_lstm_residual,smart_persistence,-0.4217910973541607,-12.749535158811367,-12.740885424572161,2.0343182424430258e-36,3.458341012153144e-35,3685,cnn_lstm_residual
array17,3,cnn_lstm_residual,convex_reference,-0.1316160412323775,-8.019197711480755,-8.013757204971935,1.4798067646937023e-15,1.6277874411630724e-14,3685,cnn_lstm_residual
array17,3,smart_persistence,convex_reference,0.2901750561217831,10.39331612062221,10.386264928465975,6.30291779755502e-25,8.193793136821526e-24,3685,convex_reference
array17,6,xgboost,lstm,0.034389913026023435,3.2603196631711993,3.2554455481703974,0.0011424050394231668,0.011424050394231668,3679,lstm
array17,6,xgboost,cnn_lstm,0.028735574257649343,2.539784947371484,2.535988017870788,0.011254102481119488,0.07877871736783641,3679,cnn_lstm
array17,6,xgboost,lstm_residual,0.009848754088191074,0.6951708772306944,0.6941316101799492,0.48764351532447286,1.0,3679,lstm_residual
array17,6,xgboost,cnn_lstm_residual,-0.010849989877636957,-0.6814392371697988,-0.6804204986560441,0.49628107308899244,1.0,3679,xgboost
array17,6,xgboost,smart_persistence,-0.8562056695278594,-15.650724433203974,-15.62732690209836,2.378412563058772e-53,4.5189838698116665e-52,3679,xgboost
array17,6,xgboost,convex_reference,-0.16348733977470115,-7.975978360496762,-7.964054426714406,2.2003223184537106e-15,3.080451245835195e-14,3679,xgboost
array17,6,lstm,cnn_lstm,-0.0056543387683740875,-0.6861339818788784,-0.6851082248123511,0.49331880376381965,1.0,3679,lstm
array17,6,lstm,lstm_residual,-0.024541158937832357,-1.8613134720047126,-1.8585308442711277,0.06317349766217642,0.31586748831088207,3679,lstm
array17,6,lstm,cnn_lstm_residual,-0.04523990290366039,-2.8813090914907318,-2.877001589983005,0.004037850436251039,0.03503969417130558,3679,lstm
array17,6,lstm,smart_persistence,-0.8905955825538829,-15.994766683309376,-15.970854815676859,1.4462109947747327e-55,2.892421989549465e-54,3679,lstm
array17,6,lstm,convex_reference,-0.19787725280072457,-9.151609207242483,-9.13792772802363,1.0267907372179379e-19,1.5401861058269068e-18,3679,lstm
array17,6,cnn_lstm,lstm_residual,-0.018886820169458276,-1.2480297348460443,-1.2461639544685021,0.21278357571892192,0.8511343028756877,3679,cnn_lstm
array17,6,cnn_lstm,cnn_lstm_residual,-0.03958556413528631,-2.8928370827009364,-2.8885123470687395,0.0038932993523672866,0.03503969417130558,3679,cnn_lstm
array17,6,cnn_lstm,smart_persistence,-0.8849412437855088,-16.184814187094204,-16.160618202109784,8.284638222538989e-57,1.7397740267331878e-55,3679,cnn_lstm
